wo_num,item_name,ord_qty,release_sim,due_sim,start_sim,finish_sim,lead_time,tardy,tardiness
WO-00550,ITEM-00327,48,89.0,197.0,89.0,106.85232868055557,17.852328680555573,False,0.0
WO-02097,ITEM-00674,5,90.0,177.0,90.0,106.8937638888889,16.8937638888889,False,0.0
WO-02362,ITEM-02040,30,90.0,140.0,90.0,107.03125,17.03125,False,0.0
WO-02363,ITEM-02041,30,90.0,140.0,90.0,107.03125,17.03125,False,0.0
WO-01456,ITEM-01346,26,86.0,131.0,86.0,107.06267361111111,21.06267361111111,False,0.0
WO-01991,ITEM-00488,10,82.0,139.0,82.0,107.0940625,25.094062500000007,False,0.0
WO-02074,ITEM-00874,50,92.0,114.0,92.0,107.0940625,15.094062500000007,False,0.0
WO-00634,ITEM-00691,30,91.0,156.0,91.0,107.18784722222222,16.187847222222217,False,0.0
WO-01975,ITEM-00221,10,90.0,191.0,90.0,107.18784722222222,17.187847222222217,False,0.0
WO-03059,ITEM-02393,5,97.0,112.0,97.0,107.21215277777779,10.212152777777789,False,0.0
WO-02954,ITEM-02345,5,100.0,161.0,100.0,107.29583333333333,7.295833333333334,False,0.0
WO-03123,ITEM-02023,30,91.0,141.0,91.0,107.32368055555555,16.323680555555555,False,0.0
WO-05604,ITEM-01182,2,91.0,156.0,91.0,107.3375,16.337500000000006,False,0.0
WO-02514,ITEM-02155,10,98.0,104.0,98.0,107.37534722222222,9.375347222222217,True,3.375347222222217
WO-01597,ITEM-01294,8,83.0,126.0,83.0,107.41406250000001,24.414062500000014,False,0.0
WO-02811,ITEM-02261,5,91.0,149.0,91.0,107.44739583333333,16.44739583333333,False,0.0
WO-01514,ITEM-00009,1,96.0,139.0,96.0,107.51215972222222,11.512159722222222,False,0.0
WO-02107,ITEM-01834,15,100.0,161.0,100.0,107.51215972222222,7.512159722222222,False,0.0
WO-00554,ITEM-00621,120,100.0,138.0,100.0,107.5265625,7.526562499999997,False,0.0
WO-03709,ITEM-02626,4,100.0,161.0,100.0,107.55607638888887,7.556076388888869,False,0.0
WO-02222,ITEM-00383,2,96.0,139.0,96.0,107.58732638888887,11.587326388888869,False,0.0
WO-00534,ITEM-00481,9,79.0,145.0,79.0,107.596875,28.596874999999997,False,0.0
WO-03055,ITEM-01009,5,82.0,146.0,82.0,107.60503472222223,25.60503472222223,False,0.0
WO-00546,ITEM-00037,6,83.0,163.0,83.0,107.70625000000003,24.706250000000026,False,0.0
WO-02365,ITEM-00037,6,83.0,163.0,83.0,107.70625000000003,24.706250000000026,False,0.0
WO-00559,ITEM-00492,1,64.0,128.0,64.0,107.71579861111111,43.71579861111111,False,0.0
WO-02756,ITEM-00492,1,68.0,132.0,68.0,107.72802312499999,39.72802312499999,False,0.0
WO-01355,ITEM-01009,5,83.0,147.0,83.0,107.7310416666667,24.731041666666698,False,0.0
WO-01628,ITEM-01424,50,98.0,127.0,98.0,107.81631944444445,9.816319444444446,False,0.0
WO-02564,ITEM-02178,10,85.0,152.0,85.0,107.82361111111109,22.82361111111109,False,0.0
WO-01281,ITEM-01233,12,96.0,139.0,96.0,107.86006944444445,11.860069444444449,False,0.0
WO-00561,ITEM-00627,12,89.0,176.0,89.0,107.93315972222223,18.93315972222223,False,0.0
WO-00475,ITEM-00068,31,63.0,127.0,63.0,107.97690972222222,44.97690972222222,False,0.0
WO-01693,ITEM-01502,1,100.0,117.0,100.0,107.98368055555555,7.9836805555555515,False,0.0
WO-01068,ITEM-00733,24,91.0,149.0,91.0,107.98729166666669,16.987291666666692,False,0.0
WO-01229,ITEM-01009,5,89.0,154.0,89.0,108.0215277777778,19.021527777777806,False,0.0
WO-01664,ITEM-00563,50,77.0,134.0,77.0,108.06302083333335,31.063020833333354,False,0.0
WO-01770,ITEM-00600,4,50.0,114.0,50.0,109.13767361111111,59.13767361111111,False,0.0
WO-01392,ITEM-00371,23,100.0,117.0,100.0,109.2154513888889,9.215451388888894,False,0.0
WO-03577,ITEM-00482,35,71.0,128.0,71.0,109.2390625,38.2390625,False,0.0
WO-03274,ITEM-02265,10,96.0,146.0,96.0,109.24381944444444,13.24381944444444,False,0.0
WO-03275,ITEM-02266,10,96.0,146.0,96.0,109.24381944444444,13.24381944444444,False,0.0
WO-03279,ITEM-02271,10,96.0,146.0,96.0,109.25770833333333,13.257708333333326,False,0.0
WO-03276,ITEM-02268,10,96.0,146.0,96.0,109.35840277777777,13.35840277777777,False,0.0
WO-03277,ITEM-02269,10,96.0,146.0,96.0,109.35840277777777,13.35840277777777,False,0.0
WO-03260,ITEM-02476,46,105.0,134.0,105.0,109.4779513888889,4.477951388888897,False,0.0
WO-05173,ITEM-00481,10,83.0,148.0,83.0,109.66979166666665,26.669791666666654,False,0.0
WO-02390,ITEM-02083,73,105.0,134.0,105.0,109.6842013888889,4.684201388888894,False,0.0
WO-01965,ITEM-00747,12,91.0,187.0,91.0,110.0,19.0,False,0.0
WO-00851,ITEM-00406,30,68.0,132.0,68.0,110.0,42.0,False,0.0
WO-01862,ITEM-01668,70,103.0,132.0,103.0,110.0,7.0,False,0.0
WO-02195,ITEM-00333,10,91.0,141.0,91.0,110.0,19.0,False,0.0
WO-00876,ITEM-00888,2,96.0,139.0,96.0,110.0,14.0,False,0.0
WO-02185,ITEM-01630,54,100.0,161.0,100.0,110.0,10.0,False,0.0
WO-03504,ITEM-02558,18,103.0,162.0,103.0,110.0,7.0,False,0.0
WO-02299,ITEM-00110,2,72.0,131.0,72.0,112.0,40.0,False,0.0
WO-00495,ITEM-00563,50,78.0,142.0,78.0,112.0,34.0,False,0.0
WO-00423,ITEM-00474,20,96.0,139.0,96.0,112.0,16.0,False,0.0
WO-03840,ITEM-00474,21,96.0,139.0,96.0,112.0,16.0,False,0.0
WO-00460,ITEM-00512,10,97.0,140.0,97.0,112.0,15.0,False,0.0
WO-03755,ITEM-00724,5,96.0,146.0,96.0,112.0,16.0,False,0.0
WO-00567,ITEM-00631,1,70.0,151.0,70.0,112.0,42.0,False,0.0
WO-00712,ITEM-00631,1,70.0,151.0,70.0,112.0,42.0,False,0.0
WO-01667,ITEM-01465,10,57.0,160.0,57.0,112.0,55.0,False,0.0
WO-02501,ITEM-01568,10,106.0,114.0,106.0,112.0,6.0,False,0.0
WO-02908,ITEM-00777,5,106.0,121.0,106.0,112.0,6.0,False,0.0
WO-00223,ITEM-00121,12,82.0,139.0,82.0,112.0,30.0,False,0.0
WO-00904,ITEM-00514,6,19.0,103.0,19.0,112.0,93.0,True,9.0
WO-00593,ITEM-00377,16,92.0,160.0,92.0,112.03125,20.03125,False,0.0
WO-01290,ITEM-00675,5,93.0,182.0,93.0,112.03125,19.03125,False,0.0
WO-03903,ITEM-02698,5,85.0,135.0,85.0,112.03142361111111,27.03142361111111,False,0.0
WO-01195,ITEM-00192,4,85.0,174.0,85.0,112.03142361111111,27.03142361111111,False,0.0
WO-03204,ITEM-02459,99,97.0,140.0,97.0,112.03142361111111,15.031423611111109,False,0.0
WO-00738,ITEM-00783,12,89.0,139.0,89.0,112.03159722222222,23.031597222222217,False,0.0
WO-03484,ITEM-00738,25,96.0,132.0,96.0,112.0590625,16.059062499999996,False,0.0
WO-01512,ITEM-00039,1,71.0,135.0,71.0,112.06288194444446,41.062881944444456,False,0.0
WO-01566,ITEM-00669,5,90.0,177.0,90.0,112.07993055555555,22.07993055555555,False,0.0
WO-01156,ITEM-01103,60,98.0,134.0,98.0,112.07993055555555,14.07993055555555,False,0.0
WO-01552,ITEM-00039,1,69.0,133.0,69.0,112.09375,43.09375,False,0.0
WO-01511,ITEM-00039,1,71.0,135.0,71.0,112.09375,41.09375,False,0.0
WO-02095,ITEM-00432,20,48.0,163.0,48.0,112.13576388888889,64.13576388888889,False,0.0
WO-00137,ITEM-00172,10,103.0,125.0,103.0,112.17760416666665,9.177604166666654,False,0.0
WO-01166,ITEM-01102,61,100.0,161.0,100.0,112.17760416666665,12.177604166666654,False,0.0
WO-03568,ITEM-01500,74,93.0,189.0,93.0,112.21684027777778,19.216840277777777,False,0.0
WO-00750,ITEM-00792,20,89.0,154.0,89.0,112.22239583333334,23.222395833333337,False,0.0
WO-01961,ITEM-01734,5,106.0,114.0,106.0,112.24027777777778,6.240277777777777,False,0.0
WO-02389,ITEM-02081,5,106.0,114.0,106.0,112.24027777777778,6.240277777777777,False,0.0
WO-02577,ITEM-00810,41,93.0,182.0,93.0,112.29916666666666,19.299166666666665,False,0.0
WO-02578,ITEM-00811,48,93.0,182.0,93.0,112.29916666666666,19.299166666666665,False,0.0
WO-00934,ITEM-00927,30,91.0,215.0,91.0,112.36770833333333,21.367708333333326,False,0.0
WO-03016,ITEM-02381,20,104.0,107.0,104.0,112.51805555555556,8.518055555555563,True,5.518055555555563
WO-01757,ITEM-01588,10,99.0,142.0,99.0,112.51805555555556,13.518055555555563,False,0.0
WO-02942,ITEM-01148,3,100.0,145.0,100.0,112.5295138888889,12.5295138888889,False,0.0
WO-01530,ITEM-01387,20,100.0,107.0,100.0,112.52968750000001,12.529687500000009,True,5.5296875000000085
WO-03209,ITEM-02460,20,100.0,107.0,100.0,112.52986111111112,12.529861111111117,True,5.529861111111117
WO-02688,ITEM-00566,40,93.0,182.0,93.0,112.60468750000001,19.60468750000001,False,0.0
WO-03933,ITEM-00718,8,68.0,132.0,68.0,112.624875,44.624875,False,0.0
WO-03197,ITEM-02455,24,107.0,138.0,107.0,112.81720833333335,5.817208333333355,False,0.0
WO-00237,ITEM-00269,30,99.0,152.0,99.0,112.86267361111113,13.862673611111134,False,0.0
WO-02132,ITEM-01753,27,104.0,140.0,104.0,112.99530555555556,8.99530555555556,False,0.0
WO-01143,ITEM-01011,10,99.0,142.0,99.0,113.13077777777775,14.130777777777752,False,0.0
WO-00473,ITEM-00535,22,98.0,180.0,98.0,113.31063888888887,15.310638888888874,False,0.0
WO-02001,ITEM-00157,17,106.0,135.0,106.0,113.33381944444443,7.33381944444443,False,0.0
WO-00131,ITEM-00166,5,97.0,184.0,97.0,113.38509027777779,16.385090277777792,False,0.0
WO-03522,ITEM-00426,5,97.0,184.0,97.0,113.46156944444445,16.46156944444445,False,0.0
WO-01808,ITEM-01100,50,97.0,147.0,97.0,113.51371527777779,16.51371527777779,False,0.0
WO-02993,ITEM-01369,4,105.0,166.0,105.0,113.53177083333333,8.531770833333326,False,0.0
WO-01142,ITEM-00683,10,97.0,140.0,97.0,113.53333333333336,16.53333333333336,False,0.0
WO-01844,ITEM-01500,46,98.0,194.0,98.0,113.57695833333332,15.576958333333323,False,0.0
WO-03076,ITEM-02405,4,105.0,166.0,105.0,113.57695833333332,8.576958333333323,False,0.0
WO-02007,ITEM-01755,25,90.0,155.0,90.0,113.64458333333336,23.644583333333358,False,0.0
WO-03688,ITEM-01686,10,91.0,156.0,91.0,113.67206944444446,22.67206944444446,False,0.0
WO-00262,ITEM-00275,4,84.0,168.0,84.0,113.80208333333334,29.802083333333343,False,0.0
WO-03044,ITEM-01843,7,96.0,146.0,96.0,114.03125,18.03125,False,0.0
WO-03278,ITEM-02270,10,96.0,146.0,96.0,114.03125,18.03125,False,0.0
WO-02407,ITEM-02096,10,96.0,146.0,96.0,114.03125,18.03125,False,0.0
WO-02364,ITEM-01740,30,96.0,146.0,96.0,114.03125,18.03125,False,0.0
WO-03206,ITEM-00530,10,90.0,148.0,90.0,114.06267361111111,24.06267361111111,False,0.0
WO-05345,ITEM-01804,40,85.0,174.0,85.0,114.06267361111111,29.06267361111111,False,0.0
WO-01144,ITEM-00852,15,90.0,140.0,90.0,114.09375,24.09375,False,0.0
WO-01177,ITEM-00852,15,90.0,140.0,90.0,114.09375,24.09375,False,0.0
WO-02929,ITEM-01934,18,105.0,134.0,105.0,114.1095416666667,9.1095416666667,False,0.0
WO-03171,ITEM-01487,22,97.0,140.0,97.0,114.15520833333333,17.155208333333334,False,0.0
WO-00106,ITEM-00153,15,91.0,156.0,91.0,114.23958333333334,23.239583333333343,False,0.0
WO-01047,ITEM-00130,12,98.0,149.0,98.0,114.30295138888889,16.302951388888886,False,0.0
WO-02155,ITEM-01062,17,104.0,119.0,104.0,114.51996527777779,10.519965277777786,False,0.0
WO-02533,ITEM-02165,15,99.0,135.0,99.0,114.5993125,15.599312499999996,False,0.0
WO-02357,ITEM-02033,2,107.0,168.0,107.0,114.60189583333329,7.6018958333332876,False,0.0
WO-02036,ITEM-00255,16,82.0,146.0,82.0,114.60189583333329,32.60189583333329,False,0.0
WO-01426,ITEM-01326,4,100.0,196.0,100.0,114.729,14.729,False,0.0
WO-02431,ITEM-00838,15,103.0,154.0,103.0,114.8170138888889,11.817013888888894,False,0.0
WO-00641,ITEM-00697,18,97.0,184.0,97.0,114.93871527777777,17.938715277777774,False,0.0
WO-01462,ITEM-00492,1,71.0,135.0,71.0,114.9473958333333,43.9473958333333,False,0.0
WO-01413,ITEM-00492,1,69.0,133.0,69.0,114.95937499999995,45.95937499999995,False,0.0
WO-00933,ITEM-00926,18,98.0,187.0,98.0,114.97100694444444,16.97100694444444,False,0.0
WO-01573,ITEM-01421,6,111.0,125.0,111.0,115.1864583333333,4.186458333333306,False,0.0
WO-00459,ITEM-00511,12,98.0,149.0,98.0,115.95086805555559,17.95086805555559,False,0.0
WO-00994,ITEM-00396,16,85.0,135.0,85.0,116.54324999999999,31.543249999999986,False,0.0
WO-01629,ITEM-01424,50,107.0,138.0,107.0,116.8453125,9.845312500000006,False,0.0
WO-03207,ITEM-00411,26,99.0,144.0,99.0,116.92395833333332,17.923958333333317,False,0.0
WO-02888,ITEM-02314,45,113.0,120.0,113.0,117.0,4.0,False,0.0
WO-00096,ITEM-00147,25,105.0,127.0,105.0,117.0,12.0,False,0.0
WO-03907,ITEM-01357,43,105.0,141.0,105.0,117.0,12.0,False,0.0
WO-03438,ITEM-01357,60,105.0,141.0,105.0,117.0,12.0,False,0.0
WO-00012,ITEM-00019,1,103.0,146.0,103.0,117.0,14.0,False,0.0
WO-01030,ITEM-00888,2,103.0,146.0,103.0,117.0,14.0,False,0.0
WO-01999,ITEM-01750,7,106.0,160.0,106.0,117.0,11.0,False,0.0
WO-01536,ITEM-01402,50,100.0,161.0,100.0,117.0,17.0,False,0.0
WO-02184,ITEM-01537,2,107.0,168.0,107.0,117.0,10.0,False,0.0
WO-01930,ITEM-01630,54,107.0,168.0,107.0,117.0,10.0,False,0.0
WO-02141,ITEM-01853,4,98.0,194.0,98.0,117.0,19.0,False,0.0
WO-00982,ITEM-00967,4,98.0,194.0,98.0,117.0,19.0,False,0.0
WO-01902,ITEM-00214,2,91.0,149.0,91.0,119.0,28.0,False,0.0
WO-03267,ITEM-02480,66,104.0,147.0,104.0,119.0,15.0,False,0.0
WO-02427,ITEM-00936,10,112.0,133.0,112.0,119.0,7.0,False,0.0
WO-03114,ITEM-00936,10,112.0,133.0,112.0,119.0,7.0,False,0.0
WO-01933,ITEM-01722,1,103.0,125.0,103.0,119.0,16.0,False,0.0
WO-02965,ITEM-02351,20,104.0,140.0,104.0,119.03125,15.03125,False,0.0
WO-00704,ITEM-00603,20,89.0,176.0,89.0,119.03125,30.03125,False,0.0
WO-02400,ITEM-01971,20,104.0,140.0,104.0,119.03142361111111,15.031423611111109,False,0.0
WO-03544,ITEM-02589,2,112.0,119.0,112.0,119.03159722222222,7.031597222222217,True,0.03159722222221717
WO-01267,ITEM-01211,3,103.0,132.0,103.0,119.03177083333333,16.031770833333326,False,0.0
WO-01082,ITEM-00641,135,84.0,134.0,84.0,119.03180555555555,35.03180555555555,False,0.0
WO-02295,ITEM-01093,8,100.0,145.0,100.0,119.04166666666667,19.04166666666667,False,0.0
WO-00317,ITEM-00330,10,99.0,135.0,99.0,119.0421875,20.042187499999997,False,0.0
WO-03111,ITEM-02131,10,112.0,140.0,112.0,119.04222222222222,7.042222222222222,False,0.0
WO-03902,ITEM-02698,5,98.0,149.0,98.0,119.04239583333333,21.04239583333333,False,0.0
WO-01820,ITEM-01640,30,104.0,155.0,104.0,119.05277777777778,15.052777777777777,False,0.0
WO-03879,ITEM-00729,12,91.0,173.0,91.0,119.05298611111111,28.05298611111111,False,0.0
WO-01181,ITEM-00918,24,91.0,173.0,91.0,119.053125,28.053124999999994,False,0.0
WO-03520,ITEM-01543,10,75.0,176.0,75.0,119.05315972222222,44.05315972222222,False,0.0
WO-01729,ITEM-00272,4,72.0,145.0,72.0,119.05572916666667,47.055729166666666,False,0.0
WO-03543,ITEM-02588,2,112.0,119.0,112.0,119.06284722222222,7.062847222222217,True,0.06284722222221717
WO-01714,ITEM-00617,2,99.0,195.0,99.0,119.06284722222222,20.062847222222217,False,0.0
WO-01454,ITEM-00917,12,77.0,156.0,77.0,119.06371527777777,42.063715277777774,False,0.0
WO-03702,ITEM-02225,10,98.0,156.0,98.0,119.06614583333334,21.066145833333337,False,0.0
WO-02433,ITEM-01103,60,105.0,141.0,105.0,119.11527777777778,14.115277777777777,False,0.0
WO-02487,ITEM-01685,60,98.0,194.0,98.0,119.15642361111111,21.15642361111111,False,0.0
WO-06544,ITEM-01685,60,98.0,194.0,98.0,119.15642361111111,21.15642361111111,False,0.0
WO-01754,ITEM-01581,60,98.0,194.0,98.0,119.15642361111111,21.15642361111111,False,0.0
WO-02035,ITEM-01772,15,100.0,210.0,100.0,119.20312499999999,19.203124999999986,False,0.0
WO-02968,ITEM-00302,3,65.0,131.0,65.0,119.21892361111111,54.21892361111111,False,0.0
WO-00305,ITEM-00302,12,65.0,131.0,65.0,119.21892361111111,54.21892361111111,False,0.0
WO-00197,ITEM-00227,4,85.0,169.0,85.0,119.26267361111111,34.26267361111111,False,0.0
WO-02283,ITEM-01968,25,114.0,128.0,114.0,119.30104166666666,5.301041666666663,False,0.0
WO-02525,ITEM-01288,45,89.0,169.0,89.0,119.3545138888889,30.354513888888903,False,0.0
WO-01123,ITEM-00566,60,98.0,187.0,98.0,119.36493055555556,21.36493055555556,False,0.0
WO-01755,ITEM-01581,60,100.0,196.0,100.0,119.41232638888889,19.412326388888886,False,0.0
WO-03852,ITEM-02677,10,106.0,160.0,106.0,119.41493055555554,13.414930555555543,False,0.0
WO-03112,ITEM-01672,12,99.0,160.0,99.0,119.43364583333333,20.43364583333333,False,0.0
WO-01513,ITEM-00039,1,78.0,144.0,78.0,119.45833333333333,41.45833333333333,False,0.0
WO-03006,ITEM-00020,7,105.0,156.0,105.0,119.48347222222222,14.483472222222218,False,0.0
WO-03221,ITEM-01924,1,105.0,149.0,105.0,119.48680555555553,14.486805555555534,False,0.0
WO-02572,ITEM-02180,6,100.0,145.0,100.0,119.76944444444445,19.769444444444446,False,0.0
WO-03873,ITEM-01895,60,112.0,155.0,112.0,119.84669444444444,7.846694444444438,False,0.0
WO-03876,ITEM-01895,60,112.0,155.0,112.0,119.84808333333334,7.848083333333335,False,0.0
WO-03877,ITEM-01896,60,112.0,155.0,112.0,119.84863888888887,7.848638888888871,False,0.0
WO-02008,ITEM-00695,25,96.0,162.0,96.0,120.025,24.025000000000006,False,0.0
WO-02676,ITEM-01645,31,111.0,169.0,111.0,120.1904722222222,9.190472222222198,False,0.0
WO-01461,ITEM-00492,1,78.0,144.0,78.0,120.35451388888889,42.35451388888889,False,0.0
WO-01409,ITEM-00492,1,78.0,144.0,78.0,120.38888888888886,42.38888888888886,False,0.0
WO-02449,ITEM-00887,15,107.0,153.0,107.0,120.42274305555553,13.422743055555529,False,0.0
WO-01411,ITEM-00492,1,82.0,146.0,82.0,120.42881944444443,38.42881944444443,False,0.0
WO-01243,ITEM-01160,63,105.0,156.0,105.0,120.45225694444441,15.452256944444414,False,0.0
WO-00074,ITEM-00115,4,89.0,173.0,89.0,120.47725694444446,31.477256944444463,False,0.0
WO-03908,ITEM-00955,14,106.0,152.0,106.0,120.55572222222223,14.55572222222223,False,0.0
WO-01854,ITEM-01666,50,98.0,149.0,98.0,120.56684027777776,22.566840277777757,False,0.0
WO-02012,ITEM-01756,50,107.0,161.0,107.0,120.62062499999995,13.620624999999947,False,0.0
WO-03753,ITEM-01258,6,103.0,154.0,103.0,120.63422222222222,17.63422222222222,False,0.0
WO-00662,ITEM-00725,20,104.0,155.0,104.0,120.6498472222222,16.649847222222206,False,0.0
WO-02456,ITEM-02124,30,105.0,105.0,105.0,120.76510416666667,15.765104166666674,True,15.765104166666674
WO-00983,ITEM-00970,16,105.0,208.0,105.0,120.85104166666665,15.851041666666646,False,0.0
WO-02353,ITEM-00176,8,96.0,183.0,96.0,120.89895833333334,24.89895833333334,False,0.0
WO-02491,ITEM-01844,6,104.0,155.0,104.0,121.03125,17.03125,False,0.0
WO-02492,ITEM-01168,20,105.0,156.0,105.0,121.03125,16.03125,False,0.0
WO-00773,ITEM-00809,59,105.0,187.0,105.0,121.03786805555553,16.037868055555535,False,0.0
WO-02377,ITEM-02073,25,111.0,132.0,111.0,121.03804166666664,10.038041666666643,False,0.0
WO-00874,ITEM-00414,5,56.0,187.0,56.0,121.06267361111111,65.06267361111111,False,0.0
WO-02438,ITEM-02019,7,105.0,149.0,105.0,121.06267361111111,16.06267361111111,False,0.0
WO-00014,ITEM-00025,30,92.0,155.0,92.0,121.073875,29.073875,False,0.0
WO-02611,ITEM-02193,20,106.0,128.0,106.0,121.073875,15.073875000000001,False,0.0
WO-00182,ITEM-00041,50,103.0,155.0,103.0,121.1153125,18.1153125,False,0.0
WO-01427,ITEM-01327,4,100.0,196.0,100.0,121.1153125,21.1153125,False,0.0
WO-00626,ITEM-00685,1,70.0,151.0,70.0,121.15868055555555,51.15868055555555,False,0.0
WO-00843,ITEM-00860,1,70.0,151.0,70.0,121.15868055555555,51.15868055555555,False,0.0
WO-00294,ITEM-00301,1,70.0,151.0,70.0,121.159375,51.159375,False,0.0
WO-00403,ITEM-00456,1,70.0,151.0,70.0,121.159375,51.159375,False,0.0
WO-00238,ITEM-00153,10,98.0,156.0,98.0,121.19791666666667,23.19791666666667,False,0.0
WO-01473,ITEM-01335,10,114.0,144.0,114.0,121.20659722222221,7.206597222222214,False,0.0
WO-00318,ITEM-00330,10,105.0,149.0,105.0,121.27361111111112,16.273611111111123,False,0.0
WO-01057,ITEM-00146,8,97.0,155.0,97.0,121.30225694444445,24.30225694444445,False,0.0
WO-02490,ITEM-01334,30,104.0,155.0,104.0,121.32368055555555,17.323680555555555,False,0.0
WO-02408,ITEM-02097,4,113.0,173.0,113.0,121.39201333333332,8.392013333333324,False,0.0
WO-02418,ITEM-00882,12,100.0,145.0,100.0,121.39635416666667,21.39635416666667,False,0.0
WO-03979,ITEM-01096,2,105.0,149.0,105.0,121.44059027777779,16.440590277777787,False,0.0
WO-00039,ITEM-00018,15,99.0,142.0,99.0,121.46579861111111,22.46579861111111,False,0.0
WO-00963,ITEM-00953,10,111.0,118.0,111.0,121.46579861111111,10.465798611111111,True,3.4657986111111114
WO-00263,ITEM-00275,4,98.0,182.0,98.0,121.7170138888889,23.7170138888889,False,0.0
WO-01507,ITEM-00039,1,83.0,147.0,83.0,121.72849305555553,38.72849305555553,False,0.0
WO-00018,ITEM-00039,1,84.0,151.0,84.0,121.75256944444439,37.75256944444439,False,0.0
WO-01554,ITEM-00039,1,86.0,153.0,86.0,121.78489583333331,35.78489583333331,False,0.0
WO-01545,ITEM-01403,3,100.0,182.0,100.0,121.83248611111108,21.83248611111108,False,0.0
WO-03775,ITEM-02638,4,113.0,173.0,113.0,121.91769388888888,8.917693888888877,False,0.0
WO-02025,ITEM-01768,5,113.0,173.0,113.0,121.91769388888888,8.917693888888877,False,0.0
WO-02429,ITEM-00463,10,117.0,138.0,117.0,122.20625,5.206249999999997,False,0.0
WO-01119,ITEM-01065,88,114.0,142.0,114.0,122.8948125,8.8948125,False,0.0
WO-01240,ITEM-00091,10,76.0,140.0,76.0,123.22972222222222,47.22972222222222,False,0.0
WO-00711,ITEM-00396,16,93.0,145.0,93.0,123.62255555555555,30.62255555555555,False,0.0
WO-02980,ITEM-01742,20,103.0,162.0,103.0,123.70035416666664,20.700354166666642,False,0.0
WO-02978,ITEM-01934,7,118.0,146.0,118.0,123.71354166666666,5.713541666666657,False,0.0
WO-00502,ITEM-00570,60,112.0,161.0,112.0,124.0,12.0,False,0.0
WO-00417,ITEM-00406,30,83.0,147.0,83.0,124.0,41.0,False,0.0
WO-01945,ITEM-00567,11,105.0,149.0,105.0,124.0,19.0,False,0.0
WO-01561,ITEM-00752,16,103.0,162.0,103.0,124.0,21.0,False,0.0
WO-02658,ITEM-01770,4,117.0,175.0,117.0,124.0,7.0,False,0.0
WO-02657,ITEM-02206,7,117.0,175.0,117.0,124.0,7.0,False,0.0
WO-01773,ITEM-01596,7,118.0,146.0,118.0,126.0,8.0,False,0.0
WO-01894,ITEM-00110,2,85.0,142.0,85.0,126.0,41.0,False,0.0
WO-02300,ITEM-01336,10,104.0,163.0,104.0,126.0,22.0,False,0.0
WO-02252,ITEM-01945,45,112.0,194.0,112.0,126.0,14.0,False,0.0
WO-03489,ITEM-01945,30,112.0,194.0,112.0,126.0,14.0,False,0.0
WO-00907,ITEM-00721,10,106.0,167.0,106.0,126.0,20.0,False,0.0
WO-02521,ITEM-00896,10,89.0,132.0,89.0,126.0,37.0,False,0.0
WO-02262,ITEM-01294,8,100.0,145.0,100.0,126.0,26.0,False,0.0
WO-01196,ITEM-01156,10,111.0,154.0,111.0,126.0,15.0,False,0.0
WO-03761,ITEM-00879,53,112.0,155.0,112.0,126.0,14.0,False,0.0
WO-01860,ITEM-00372,18,112.0,155.0,112.0,126.0,14.0,False,0.0
WO-02999,ITEM-02373,41,112.0,155.0,112.0,126.0,14.0,False,0.0
WO-00220,ITEM-00129,24,106.0,162.0,106.0,126.0,20.0,False,0.0
WO-01372,ITEM-01299,25,111.0,162.0,111.0,126.0,15.0,False,0.0
WO-01821,ITEM-01626,20,111.0,162.0,111.0,126.0,15.0,False,0.0
WO-01375,ITEM-01301,15,90.0,163.0,90.0,126.0,36.0,False,0.0
WO-01044,ITEM-00129,24,107.0,168.0,107.0,126.0,19.0,False,0.0
WO-03194,ITEM-02123,30,57.0,202.0,57.0,126.0,69.0,False,0.0
WO-02478,ITEM-01214,15,104.0,155.0,104.0,126.0,22.0,False,0.0
WO-02956,ITEM-02118,80,117.0,175.0,117.0,126.03125,9.03125,False,0.0
WO-00537,ITEM-00604,185,112.0,142.0,112.0,126.03125,14.03125,False,0.0
WO-04438,ITEM-00170,36,105.0,201.0,105.0,126.03125,21.03125,False,0.0
WO-02576,ITEM-02184,16,105.0,208.0,105.0,126.03125,21.03125,False,0.0
WO-03208,ITEM-01163,10,99.0,160.0,99.0,126.06614583333334,27.066145833333337,False,0.0
